date,device_category,source,medium,source_medium,channel_group,sessions,view_item_sessions,add_to_cart_sessions,checkout_sessions,purchase_sessions,session_to_view_rate,view_to_cart_rate,cart_to_checkout_rate,checkout_to_purchase_rate,session_to_purchase_rate
2020-12-28,tablet,<Other>,<Other>,<Other> / <Other>,Other,11,1,0,0,0,0.09090909090909091,0.0,,,0.0
2020-12-28,tablet,google,cpc,google / cpc,Paid Search,5,0,0,0,0,0.0,,,,0.0
2020-12-28,tablet,<Other>,referral,<Other> / referral,Referral,5,0,0,0,0,0.0,,,,0.0
2020-12-28,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,9,1,0,0,0,0.1111111111111111,0.0,,,0.0
2020-12-29,desktop,(direct),(none),(direct) / (none),Direct,478,83,22,10,5,0.17364016736401675,0.26506024096385544,0.45454545454545453,0.5,0.010460251046025104
2020-12-29,desktop,<Other>,organic,<Other> / organic,Organic Search,60,3,2,0,0,0.05,0.6666666666666666,0.0,,0.0
2020-12-29,desktop,google,organic,google / organic,Organic Search,631,84,14,2,1,0.13312202852614896,0.16666666666666666,0.14285714285714285,0.5,0.001584786053882726
2020-12-29,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,97,24,4,3,1,0.24742268041237114,0.16666666666666666,0.75,0.3333333333333333,0.010309278350515464
2020-12-29,desktop,<Other>,<Other>,<Other> / <Other>,Other,311,42,12,4,3,0.13504823151125403,0.2857142857142857,0.3333333333333333,0.75,0.00964630225080386
2020-12-29,desktop,google,cpc,google / cpc,Paid Search,89,15,1,0,0,0.16853932584269662,0.06666666666666667,0.0,,0.0
2020-12-29,desktop,<Other>,referral,<Other> / referral,Referral,175,28,9,2,0,0.16,0.32142857142857145,0.2222222222222222,0.0,0.0
2020-12-29,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,137,24,9,6,3,0.17518248175182483,0.375,0.6666666666666666,0.5,0.021897810218978103
2020-12-29,mobile,(direct),(none),(direct) / (none),Direct,335,42,7,2,1,0.1253731343283582,0.16666666666666666,0.2857142857142857,0.5,0.0029850746268656717
2020-12-29,mobile,<Other>,organic,<Other> / organic,Organic Search,45,7,3,0,0,0.15555555555555556,0.42857142857142855,0.0,,0.0
2020-12-29,mobile,google,organic,google / organic,Organic Search,438,70,14,6,3,0.1598173515981735,0.2,0.42857142857142855,0.5,0.00684931506849315
2020-12-29,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,76,18,7,2,1,0.23684210526315788,0.3888888888888889,0.2857142857142857,0.5,0.013157894736842105
2020-12-29,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,2,0,0,0,0,0.0,,,,0.0
2020-12-29,mobile,<Other>,<Other>,<Other> / <Other>,Other,202,23,5,2,1,0.11386138613861387,0.21739130434782608,0.4,0.5,0.0049504950495049506
2020-12-29,mobile,google,cpc,google / cpc,Paid Search,63,14,2,0,0,0.2222222222222222,0.14285714285714285,0.0,,0.0
2020-12-29,mobile,<Other>,referral,<Other> / referral,Referral,127,19,4,1,1,0.14960629921259844,0.21052631578947367,0.25,1.0,0.007874015748031496
2020-12-29,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,85,15,7,2,1,0.17647058823529413,0.4666666666666667,0.2857142857142857,0.5,0.011764705882352941
2020-12-29,tablet,(direct),(none),(direct) / (none),Direct,16,2,0,0,0,0.125,0.0,,,0.0
2020-12-29,tablet,<Other>,organic,<Other> / organic,Organic Search,2,1,0,0,0,0.5,0.0,,,0.0
2020-12-29,tablet,google,organic,google / organic,Organic Search,32,10,2,1,1,0.3125,0.2,0.5,1.0,0.03125
2020-12-29,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,1,0,0,0,0,0.0,,,,0.0
2020-12-29,tablet,<Other>,<Other>,<Other> / <Other>,Other,13,1,1,0,0,0.07692307692307693,1.0,0.0,,0.0
2020-12-29,tablet,google,cpc,google / cpc,Paid Search,4,2,0,0,0,0.5,0.0,,,0.0
2020-12-29,tablet,<Other>,referral,<Other> / referral,Referral,7,1,0,0,0,0.14285714285714285,0.0,,,0.0
2020-12-29,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,13,4,2,0,0,0.3076923076923077,0.5,0.0,,0.0
2020-12-30,desktop,(direct),(none),(direct) / (none),Direct,438,54,9,2,1,0.1232876712328767,0.16666666666666666,0.2222222222222222,0.5,0.00228310502283105
2020-12-30,desktop,<Other>,organic,<Other> / organic,Organic Search,53,5,1,1,0,0.09433962264150944,0.2,1.0,0.0,0.0
2020-12-30,desktop,google,organic,google / organic,Organic Search,577,85,14,5,2,0.14731369150779897,0.16470588235294117,0.35714285714285715,0.4,0.0034662045060658577
2020-12-30,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,81,19,6,3,3,0.2345679012345679,0.3157894736842105,0.5,1.0,0.037037037037037035
2020-12-30,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,1,1,0,0,0,1.0,0.0,,,0.0
2020-12-30,desktop,<Other>,<Other>,<Other> / <Other>,Other,273,48,7,2,1,0.17582417582417584,0.14583333333333334,0.2857142857142857,0.5,0.003663003663003663
2020-12-30,desktop,google,<Other>,google / <Other>,Other,1,0,0,0,0,0.0,,,,0.0
2020-12-30,desktop,google,cpc,google / cpc,Paid Search,85,17,2,0,0,0.2,0.11764705882352941,0.0,,0.0
2020-12-30,desktop,<Other>,referral,<Other> / referral,Referral,212,27,7,0,0,0.12735849056603774,0.25925925925925924,0.0,,0.0
2020-12-30,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,156,27,8,5,3,0.17307692307692307,0.2962962962962963,0.625,0.6,0.019230769230769232
2020-12-30,mobile,(direct),(none),(direct) / (none),Direct,303,51,14,4,2,0.16831683168316833,0.27450980392156865,0.2857142857142857,0.5,0.006600660066006601
2020-12-30,mobile,<Other>,organic,<Other> / organic,Organic Search,39,8,3,0,0,0.20512820512820512,0.375,0.0,,0.0
2020-12-30,mobile,google,organic,google / organic,Organic Search,421,62,20,6,4,0.14726840855106887,0.3225806451612903,0.3,0.6666666666666666,0.009501187648456057
2020-12-30,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,55,18,9,3,2,0.32727272727272727,0.5,0.3333333333333333,0.6666666666666666,0.03636363636363636
2020-12-30,mobile,<Other>,<Other>,<Other> / <Other>,Other,176,26,3,2,1,0.14772727272727273,0.11538461538461539,0.6666666666666666,0.5,0.005681818181818182
2020-12-30,mobile,google,cpc,google / cpc,Paid Search,44,3,1,0,0,0.06818181818181818,0.3333333333333333,0.0,,0.0
2020-12-30,mobile,<Other>,referral,<Other> / referral,Referral,118,25,2,1,0,0.211864406779661,0.08,0.5,0.0,0.0
2020-12-30,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,102,20,4,2,1,0.19607843137254902,0.2,0.5,0.5,0.00980392156862745
2020-12-30,tablet,(direct),(none),(direct) / (none),Direct,14,1,0,0,0,0.07142857142857142,0.0,,,0.0
2020-12-30,tablet,<Other>,organic,<Other> / organic,Organic Search,6,2,0,0,0,0.3333333333333333,0.0,,,0.0
2020-12-30,tablet,google,organic,google / organic,Organic Search,28,3,2,1,1,0.10714285714285714,0.6666666666666666,0.5,1.0,0.03571428571428571
2020-12-30,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,6,3,0,0,0,0.5,0.0,,,0.0
2020-12-30,tablet,<Other>,<Other>,<Other> / <Other>,Other,13,3,1,0,0,0.23076923076923078,0.3333333333333333,0.0,,0.0
2020-12-30,tablet,google,cpc,google / cpc,Paid Search,6,2,0,0,0,0.3333333333333333,0.0,,,0.0
2020-12-30,tablet,<Other>,referral,<Other> / referral,Referral,7,2,0,0,0,0.2857142857142857,0.0,,,0.0
2020-12-31,desktop,(direct),(none),(direct) / (none),Direct,349,56,8,1,1,0.16045845272206305,0.14285714285714285,0.125,1.0,0.0028653295128939827
2020-12-31,desktop,<Other>,organic,<Other> / organic,Organic Search,58,6,1,1,0,0.10344827586206896,0.16666666666666666,1.0,0.0,0.0
2020-12-31,desktop,google,organic,google / organic,Organic Search,505,73,13,7,3,0.14455445544554454,0.1780821917808219,0.5384615384615384,0.42857142857142855,0.005940594059405941
2020-12-31,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,63,10,5,6,3,0.15873015873015872,0.5,1.2,0.5,0.047619047619047616
2020-12-31,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,1,0,0,0,0,0.0,,,,0.0
2020-12-31,desktop,<Other>,<Other>,<Other> / <Other>,Other,221,32,9,5,1,0.14479638009049775,0.28125,0.5555555555555556,0.2,0.004524886877828055
2020-12-31,desktop,google,cpc,google / cpc,Paid Search,71,12,4,2,1,0.16901408450704225,0.3333333333333333,0.5,0.5,0.014084507042253521
2020-12-31,desktop,<Other>,referral,<Other> / referral,Referral,142,22,9,4,3,0.15492957746478872,0.4090909090909091,0.4444444444444444,0.75,0.02112676056338028
2020-12-31,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,111,20,8,3,2,0.18018018018018017,0.4,0.375,0.6666666666666666,0.018018018018018018
2020-12-31,mobile,(direct),(none),(direct) / (none),Direct,248,32,9,3,1,0.12903225806451613,0.28125,0.3333333333333333,0.3333333333333333,0.004032258064516129
2020-12-31,mobile,<Other>,organic,<Other> / organic,Organic Search,31,8,3,1,0,0.25806451612903225,0.375,0.3333333333333333,0.0,0.0
2020-12-31,mobile,google,organic,google / organic,Organic Search,343,43,9,3,2,0.12536443148688048,0.20930232558139536,0.3333333333333333,0.6666666666666666,0.0058309037900874635
2020-12-31,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,56,14,4,0,0,0.25,0.2857142857142857,0.0,,0.0
2020-12-31,mobile,<Other>,<Other>,<Other> / <Other>,Other,158,18,1,2,1,0.11392405063291139,0.05555555555555555,2.0,0.5,0.006329113924050633
2020-12-31,mobile,google,cpc,google / cpc,Paid Search,43,7,2,0,0,0.16279069767441862,0.2857142857142857,0.0,,0.0
2020-12-31,mobile,<Other>,referral,<Other> / referral,Referral,85,15,2,2,2,0.17647058823529413,0.13333333333333333,1.0,1.0,0.023529411764705882
2020-12-31,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,63,8,5,2,1,0.12698412698412698,0.625,0.4,0.5,0.015873015873015872
2020-12-31,tablet,(direct),(none),(direct) / (none),Direct,19,3,0,0,0,0.15789473684210525,0.0,,,0.0
2020-12-31,tablet,<Other>,organic,<Other> / organic,Organic Search,2,1,0,0,0,0.5,0.0,,,0.0
2020-12-31,tablet,google,organic,google / organic,Organic Search,27,4,2,0,0,0.14814814814814814,0.5,0.0,,0.0
2020-12-31,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,3,1,1,1,1,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333
2020-12-31,tablet,<Other>,<Other>,<Other> / <Other>,Other,12,2,0,0,0,0.16666666666666666,0.0,,,0.0
2020-12-31,tablet,google,cpc,google / cpc,Paid Search,6,0,0,0,0,0.0,,,,0.0
2020-12-31,tablet,<Other>,referral,<Other> / referral,Referral,5,0,0,0,0,0.0,,,,0.0
2020-12-31,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,7,1,0,0,0,0.14285714285714285,0.0,,,0.0
2021-01-01,desktop,(direct),(none),(direct) / (none),Direct,337,55,15,4,1,0.1632047477744807,0.2727272727272727,0.26666666666666666,0.25,0.002967359050445104
2021-01-01,desktop,<Other>,organic,<Other> / organic,Organic Search,41,6,1,0,0,0.14634146341463414,0.16666666666666666,0.0,,0.0
2021-01-01,desktop,google,organic,google / organic,Organic Search,451,58,10,3,2,0.1286031042128603,0.1724137931034483,0.3,0.6666666666666666,0.004434589800443459
2021-01-01,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,52,9,1,1,1,0.17307692307692307,0.1111111111111111,1.0,1.0,0.019230769230769232
2021-01-01,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,1,1,0,0,0,1.0,0.0,,,0.0
2021-01-01,desktop,<Other>,<Other>,<Other> / <Other>,Other,214,23,3,3,0,0.10747663551401869,0.13043478260869565,1.0,0.0,0.0
2021-01-01,desktop,google,cpc,google / cpc,Paid Search,64,6,1,0,0,0.09375,0.16666666666666666,0.0,,0.0
2021-01-01,desktop,<Other>,referral,<Other> / referral,Referral,125,19,2,0,0,0.152,0.10526315789473684,0.0,,0.0
2021-01-01,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,77,12,2,0,0,0.15584415584415584,0.16666666666666666,0.0,,0.0
2021-01-01,mobile,(direct),(none),(direct) / (none),Direct,221,36,9,5,4,0.16289592760180996,0.25,0.5555555555555556,0.8,0.01809954751131222
2021-01-01,mobile,<Other>,organic,<Other> / organic,Organic Search,21,2,0,0,0,0.09523809523809523,0.0,,,0.0
2021-01-01,mobile,google,organic,google / organic,Organic Search,293,37,10,5,1,0.12627986348122866,0.2702702702702703,0.5,0.2,0.0034129692832764505
2021-01-01,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,36,7,4,1,1,0.19444444444444445,0.5714285714285714,0.25,1.0,0.027777777777777776
2021-01-01,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,1,1,0,0,0,1.0,0.0,,,0.0
2021-01-01,mobile,<Other>,<Other>,<Other> / <Other>,Other,153,20,4,3,0,0.13071895424836602,0.2,0.75,0.0,0.0
2021-01-01,mobile,google,cpc,google / cpc,Paid Search,38,1,0,0,0,0.02631578947368421,0.0,,,0.0
2021-01-01,mobile,<Other>,referral,<Other> / referral,Referral,79,11,4,1,1,0.13924050632911392,0.36363636363636365,0.25,1.0,0.012658227848101266
2021-01-01,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,56,10,1,0,0,0.17857142857142858,0.1,0.0,,0.0
2021-01-01,tablet,(direct),(none),(direct) / (none),Direct,13,2,0,0,0,0.15384615384615385,0.0,,,0.0
2021-01-01,tablet,<Other>,organic,<Other> / organic,Organic Search,2,0,0,0,0,0.0,,,,0.0
2021-01-01,tablet,google,organic,google / organic,Organic Search,7,1,0,0,0,0.14285714285714285,0.0,,,0.0
2021-01-01,tablet,<Other>,<Other>,<Other> / <Other>,Other,13,1,0,0,0,0.07692307692307693,0.0,,,0.0
2021-01-01,tablet,google,cpc,google / cpc,Paid Search,2,1,1,1,1,0.5,1.0,1.0,1.0,0.5
2021-01-01,tablet,<Other>,referral,<Other> / referral,Referral,9,2,0,0,0,0.2222222222222222,0.0,,,0.0
2021-01-01,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,5,0,0,0,0,0.0,,,,0.0
2021-01-02,desktop,(direct),(none),(direct) / (none),Direct,398,62,8,3,1,0.15577889447236182,0.12903225806451613,0.375,0.3333333333333333,0.002512562814070352
2021-01-02,desktop,<Other>,organic,<Other> / organic,Organic Search,48,9,0,0,0,0.1875,0.0,,,0.0
2021-01-02,desktop,google,organic,google / organic,Organic Search,542,76,8,6,3,0.14022140221402213,0.10526315789473684,0.75,0.5,0.005535055350553505
2021-01-02,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,68,18,4,5,1,0.2647058823529412,0.2222222222222222,1.25,0.2,0.014705882352941176
2021-01-02,desktop,<Other>,<Other>,<Other> / <Other>,Other,258,46,12,4,1,0.17829457364341086,0.2608695652173913,0.3333333333333333,0.25,0.003875968992248062
2021-01-02,desktop,google,cpc,google / cpc,Paid Search,94,9,0,0,0,0.09574468085106383,0.0,,,0.0
2021-01-02,desktop,<Other>,referral,<Other> / referral,Referral,160,18,4,1,0,0.1125,0.2222222222222222,0.25,0.0,0.0
2021-01-02,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,96,11,2,0,0,0.11458333333333333,0.18181818181818182,0.0,,0.0
2021-01-02,mobile,(direct),(none),(direct) / (none),Direct,233,33,7,2,1,0.14163090128755365,0.21212121212121213,0.2857142857142857,0.5,0.004291845493562232
2021-01-02,mobile,<Other>,organic,<Other> / organic,Organic Search,23,1,0,0,0,0.043478260869565216,0.0,,,0.0
2021-01-02,mobile,google,organic,google / organic,Organic Search,337,53,9,4,2,0.1572700296735905,0.16981132075471697,0.4444444444444444,0.5,0.005934718100890208
2021-01-02,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,34,5,0,0,0,0.14705882352941177,0.0,,,0.0
2021-01-02,mobile,<Other>,<Other>,<Other> / <Other>,Other,163,27,5,1,1,0.1656441717791411,0.18518518518518517,0.2,1.0,0.006134969325153374
2021-01-02,mobile,google,cpc,google / cpc,Paid Search,43,6,1,0,0,0.13953488372093023,0.16666666666666666,0.0,,0.0
2021-01-02,mobile,<Other>,referral,<Other> / referral,Referral,117,17,2,2,2,0.1452991452991453,0.11764705882352941,1.0,1.0,0.017094017094017096
2021-01-02,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,55,2,1,1,1,0.03636363636363636,0.5,1.0,1.0,0.01818181818181818
2021-01-02,tablet,(direct),(none),(direct) / (none),Direct,11,1,0,0,0,0.09090909090909091,0.0,,,0.0
2021-01-02,tablet,<Other>,organic,<Other> / organic,Organic Search,1,0,0,0,0,0.0,,,,0.0
2021-01-02,tablet,google,organic,google / organic,Organic Search,23,7,2,2,1,0.30434782608695654,0.2857142857142857,1.0,0.5,0.043478260869565216
2021-01-02,tablet,<Other>,<Other>,<Other> / <Other>,Other,11,4,0,0,0,0.36363636363636365,0.0,,,0.0
2021-01-02,tablet,google,cpc,google / cpc,Paid Search,10,0,0,0,0,0.0,,,,0.0
2021-01-02,tablet,<Other>,referral,<Other> / referral,Referral,6,2,0,0,0,0.3333333333333333,0.0,,,0.0
2021-01-02,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,3,0,0,0,0,0.0,,,,0.0
2021-01-03,desktop,(direct),(none),(direct) / (none),Direct,385,50,8,3,1,0.12987012987012986,0.16,0.375,0.3333333333333333,0.0025974025974025974
2021-01-03,desktop,<Other>,organic,<Other> / organic,Organic Search,50,9,1,0,0,0.18,0.1111111111111111,0.0,,0.0
2021-01-03,desktop,google,organic,google / organic,Organic Search,532,77,7,4,0,0.14473684210526316,0.09090909090909091,0.5714285714285714,0.0,0.0
2021-01-03,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,67,11,6,2,2,0.16417910447761194,0.5454545454545454,0.3333333333333333,1.0,0.029850746268656716
2021-01-03,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,2,0,0,0,0,0.0,,,,0.0
2021-01-03,desktop,<Other>,<Other>,<Other> / <Other>,Other,288,47,9,6,2,0.16319444444444445,0.19148936170212766,0.6666666666666666,0.3333333333333333,0.006944444444444444
2021-01-03,desktop,google,cpc,google / cpc,Paid Search,60,9,0,2,1,0.15,0.0,,0.5,0.016666666666666666
2021-01-03,desktop,<Other>,referral,<Other> / referral,Referral,164,18,1,0,0,0.10975609756097561,0.05555555555555555,0.0,,0.0
2021-01-03,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,98,20,3,2,1,0.20408163265306123,0.15,0.6666666666666666,0.5,0.01020408163265306
2021-01-03,mobile,(direct),(none),(direct) / (none),Direct,243,42,2,2,1,0.1728395061728395,0.047619047619047616,1.0,0.5,0.00411522633744856
2021-01-03,mobile,<Other>,organic,<Other> / organic,Organic Search,40,8,0,0,0,0.2,0.0,,,0.0
2021-01-03,mobile,google,organic,google / organic,Organic Search,352,50,9,3,1,0.14204545454545456,0.18,0.3333333333333333,0.3333333333333333,0.002840909090909091
2021-01-03,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,38,9,2,2,1,0.23684210526315788,0.2222222222222222,1.0,0.5,0.02631578947368421
2021-01-03,mobile,<Other>,<Other>,<Other> / <Other>,Other,185,28,3,3,2,0.15135135135135136,0.10714285714285714,1.0,0.6666666666666666,0.010810810810810811
2021-01-03,mobile,google,cpc,google / cpc,Paid Search,48,8,1,0,0,0.16666666666666666,0.125,0.0,,0.0
2021-01-03,mobile,<Other>,referral,<Other> / referral,Referral,112,12,2,1,1,0.10714285714285714,0.16666666666666666,0.5,1.0,0.008928571428571428
2021-01-03,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,79,17,3,2,1,0.21518987341772153,0.17647058823529413,0.6666666666666666,0.5,0.012658227848101266
2021-01-03,tablet,(direct),(none),(direct) / (none),Direct,12,2,1,0,0,0.16666666666666666,0.5,0.0,,0.0
2021-01-03,tablet,<Other>,organic,<Other> / organic,Organic Search,1,1,0,0,0,1.0,0.0,,,0.0
2021-01-03,tablet,google,organic,google / organic,Organic Search,21,2,0,0,0,0.09523809523809523,0.0,,,0.0
2021-01-03,tablet,<Other>,<Other>,<Other> / <Other>,Other,7,2,1,0,0,0.2857142857142857,0.5,0.0,,0.0
2021-01-03,tablet,google,cpc,google / cpc,Paid Search,1,0,0,0,0,0.0,,,,0.0
2021-01-03,tablet,<Other>,referral,<Other> / referral,Referral,5,0,0,0,0,0.0,,,,0.0
